Año	Comarca código	Comarca nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Gastos, fondo de contingencia	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros
2016	09	La Litera / La Llitera	Presupuestos	Consolidado	4737247,67	2849183,16	1409999,28	22000,0	69065,23	0,0	48000,0	0,0	0,0	339000,0
2016	10	Los Monegros	Presupuestos	Consolidado	4599947,38	2376154,71	611733,36	29165,02	1453661,25	0,0	129233,04	0,0	0,0	0,0
2016	11	Bajo Cinca / Baix Cinca	Presupuestos	Sin Información	3909394,75	2329307,97	1277715,0	3000,0	71925,0	0,0	217446,78	10000,0	0,0	0,0
2016	12	Tarazona y el Moncayo	Presupuestos	Consolidado	2666337,88	947472,78	722915,11	2596,4	900658,69	0,0	92694,9	0,0	0,0	0,0
2016	13	Campo de Borja	Presupuestos	Consolidado	2286798,07	1323695,54	830413,64	4000,0	69500,0	0,0	30000,0	0,0	0,0	29188,89
2016	14	Aranda	Presupuestos	Consolidado	2471464,3	1167791,59	1007524,74	12457,73	133207,69	0,0	114850,0	0,0	0,0	35632,55
2016	15	Ribera Alta del Ebro	Presupuestos	Consolidado	3999221,56	1827040,2	1527318,99	31500,0	504742,37	0,0	42000,0	6000,0	0,0	60620,0
2016	16	Valdejalón	Presupuestos	Consolidado	3483690,28	1420559,25	1661850,03	0,0	390281,0	0,0	11000,0	0,0	0,0	0,0
2016	18	Ribera Baja del Ebro	Presupuestos	Consolidado	2285275,17	1159451,14	837378,0	13551,38	269894,65	0,0	5000,0	0,0	0,0	0,0
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Presupuestos	Consolidado	1358677,98	597591,21	571126,77	4496,93	142160,0	0,0	0,0	0,0	0,0	43303,07
2016	20	Comunidad de Calatayud	Presupuestos	Consolidado	3859563,2	1650478,2	1076880,0	9820,0	963385,0	0,0	22000,0	127000,0	10000,0	0,0
2016	21	Campo de Cariñena	Presupuestos	Consolidado	2214181,21	870200,0	900109,83	8000,0	187769,79	0,0	16500,0	0,0	0,0	231601,59
2016	22	Campo de Belchite	Presupuestos	Consolidado	1075112,83	498896,53	551516,3	700,0	21500,0	0,0	2000,0	500,0	0,0	0,0
2016	23	Bajo Martín	Presupuestos	Consolidado	2190145,7	933140,0	915699,0	4000,0	199798,56	67132,64	6375,5	0,0	0,0	64000,0
2016	24	Campo de Daroca	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2016	25	Jiloca	Presupuestos	Consolidado	2915800,0	1829300,0	870000,0	7900,0	190300,0	2000,0	4000,0	0,0	0,0	12300,0
2016	26	Cuencas Mineras	Presupuestos	Consolidado	1799195,14	937322,07	425828,62	13100,0	261223,54	0,0	108757,34	0,0	0,0	52963,57
2016	27	Andorra-Sierra de Arcos	Presupuestos	Consolidado	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2016	28	Bajo Aragón	Presupuestos	Consolidado	3178998,29	2324037,87	672806,37	7380,48	121564,48	0,0	24004,62	0,0	0,0	29204,47
2016	29	Comunidad de Teruel	Presupuestos	Consolidado	3680820,0	2257561,89	555041,03	13000,0	770353,46	0,0	1000,0	0,0	0,0	83863,62
2016	30	Maestrazgo	Presupuestos	Consolidado	2017511,62	973886,62	343647,45	10100,0	243773,41	87103,81	60000,0	249000,33	0,0	50000,0
2016	31	Sierra de Albarracín	Presupuestos	Consolidado	1749415,0	1015000,0	386650,0	600,0	347165,0	0,0	0,0	0,0	0,0	0,0
2016	32	Gúdar-Javalambre	Presupuestos	Consolidado	2429441,44	907819,0	927298,94	0,0	594323,5	0,0	0,0	0,0	0,0	0,0
2016	33	Matarraña / Matarranya	Presupuestos	Consolidado	3192237,04	1577056,46	607480,58	2900,0	284900,0	0,0	677600,0	0,0	0,0	42300,0
2017	01	La Jacetania	Presupuestos	Consolidado	4217920,02	1998245,06	1250125,56	9500,0	819049,4	0,0	0,0	0,0	0,0	141000,0
2017	02	Alto Gállego	Presupuestos	Consolidado	4560858,0	2076778,72	1161303,0	6900,0	1174145,0	14109,0	55000,0	0,0	0,0	72622,28
2017	03	Sobrarbe	Presupuestos	Consolidado	3940076,55	2330886,34	1494290,86	330,0	63639,55	0,0	30829,8	20100,0	0,0	0,0
2017	04	La Ribagorza	Presupuestos	Consolidado	4894700,0	2385150,0	2012895,16	43000,0	302454,84	0,0	22700,0	17000,0	0,0	111500,0
2017	05	Cinco Villas	Presupuestos	Consolidado	3762732,62	692932,17	1392899,0	500,0	1279208,0	0,0	300000,0	97193,45	0,0	0,0
2017	06	Hoya de Huesca / Plana de Uesca	Presupuestos	Consolidado	6175423,28	3166907,71	1484268,19	2000,0	1443440,38	0,0	48806,0	30001,0	0,0	0,0
2017	07	Somontano de Barbastro	Presupuestos	Consolidado	5099121,33	2960031,31	1471319,43	3000,0	193978,94	41100,0	425691,65	0,0	4000,0	0,0
2017	08	Cinca Medio	Presupuestos	Consolidado	3178608,09	2146704,74	714334,64	10000,0	236638,27	0,0	70930,44	0,0	0,0	0,0
2017	09	La Litera / La Llitera	Presupuestos	Consolidado	5103478,86	2994183,53	1602023,35	979,06	36501,0	0,0	43000,0	0,0	0,0	426791,92
2017	10	Los Monegros	Presupuestos	Consolidado	5461906,02	2976472,86	734629,05	23503,77	1564970,43	0,0	162329,91	0,0	0,0	0,0
2017	11	Bajo Cinca / Baix Cinca	Presupuestos	Consolidado	4185153,87	2493466,11	1350680,0	3000,0	71875,0	0,0	256132,76	10000,0	0,0	0,0
2017	12	Tarazona y el Moncayo	Presupuestos	Consolidado	2174735,94	930222,78	712025,11	2596,4	529891,65	0,0	0,0	0,0	0,0	0,0
2017	13	Campo de Borja	Presupuestos	Consolidado	2237045,86	1304893,33	829463,64	4000,0	69500,0	0,0	0,0	0,0	0,0	29188,89
2017	14	Aranda	Presupuestos	Consolidado	2017806,44	941518,16	923962,7	10897,9	99953,36	0,0	2100,0	0,0	0,0	39374,32
2017	15	Ribera Alta del Ebro	Presupuestos	Consolidado	4009903,95	1749073,76	1640174,45	28500,0	341242,37	13663,31	168300,0	5000,0	0,0	63950,06
2017	16	Valdejalón	Presupuestos	Consolidado	3825044,19	1796695,7	1611718,68	55,0	388527,0	0,0	28047,81	0,0	0,0	0,0
2017	18	Ribera Baja del Ebro	Presupuestos	Consolidado	2259410,43	1163172,77	811513,26	13551,38	266173,02	0,0	5000,0	0,0	0,0	0,0
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Presupuestos	Consolidado	1929475,32	693046,01	621949,31	3100,0	525780,0	0,0	40100,0	0,0	0,0	45500,0
2017	20	Comunidad de Calatayud	Presupuestos	Consolidado	3929887,7	1770586,9	1110400,0	4820,0	978080,8	0,0	34000,0	22000,0	10000,0	0,0
2017	21	Campo de Cariñena	Presupuestos	Consolidado	2214181,21	870200,0	900109,83	8000,0	187769,79	0,0	16500,0	0,0	0,0	231601,59
2017	22	Campo de Belchite	Presupuestos	Consolidado	1061612,83	498896,53	551516,3	700,0	8500,0	0,0	2000,0	0,0	0,0	0,0
2017	23	Bajo Martín	Presupuestos	Consolidado	2354039,58	980133,25	917858,17	1000,0	196372,56	14324,6	167351,0	15000,0	0,0	62000,0
2017	24	Campo de Daroca	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	25	Jiloca	Presupuestos	Consolidado	2551590,0	1754800,0	742690,0	6300,0	33000,0	2000,0	500,0	0,0	0,0	12300,0
2017	26	Cuencas Mineras	Presupuestos	Consolidado	1986462,54	986499,28	445193,21	13100,0	292700,0	0,0	194592,28	0,0	0,0	54377,77
2017	27	Andorra-Sierra de Arcos	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	28	Bajo Aragón	Presupuestos	Consolidado	3057337,96	2325907,19	612302,92	3972,66	90764,48	0,0	0,0	0,0	0,0	24390,71
2017	29	Comunidad de Teruel	Presupuestos	Consolidado	3970525,58	2185989,99	662130,5	6518,0	913635,98	0,0	52387,49	66000,0	0,0	83863,62
2017	30	Maestrazgo	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2017	31	Sierra de Albarracín	Presupuestos	Consolidado	1535797,52	1042582,52	344950,0	600,0	133665,0	0,0	14000,0	0,0	0,0	0,0
2017	32	Gúdar-Javalambre	Presupuestos	Consolidado	2597838,46	914288,94	977387,52	0,0	616162,0	0,0	90000,0	0,0	0,0	0,0
2017	33	Matarraña / Matarranya	Presupuestos	Consolidado	2107727,14	1264136,84	504885,3	2150,0	224200,0	0,0	70100,0	0,0	0,0	42255,0
