Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2013	44048	Cabra de Mora	2	811
2013	44049	Calaceite	12	24494
2013	44050	Calamocha	9	33250
2013	44051	Calanda	47	59352
2013	44052	Calomarde	1	924
2013	44053	Camañas	1	1387
2013	44054	Camarena de la Sierra	0	0
2013	44055	Camarillas	1	1202
2013	44056	Caminreal	5	5337
2013	44059	Cantavieja	9	7652
2013	44060	Cañada de Benatanduz	2	401
2013	44061	Cañada de Verich (La)	2	1590
2013	44062	Cañada Vellida	1	390
2013	44063	Cañizar del Olivar	1	1130
2013	44064	Cascante del Río	1	935
2013	44065	Castejón de Tornos	0	0
2013	44066	Castel de Cabra	1	1417
2013	44067	Castelnou	4	2937
2013	44068	Castelserás	11	12512
2013	44070	Castellar (El)	2	657
2013	44071	Castellote	15	8156
2013	44074	Cedrillas	7	6481
2013	44075	Celadas	3	4170
2013	44076	Cella	13	29562
2013	44077	Cerollera (La)	2	1740
2013	44080	Codoñera (La)	7	5656
2013	44082	Corbalán	1	1099
2013	44084	Cortes de Aragón	1	740
2013	44085	Cosa	0	0
2013	44086	Cretas	7	13256
2013	44087	Crivillén	5	1116
2013	44088	Cuba (La)	2	514
2013	44089	Cubla	1	637
2013	44090	Cucalón	0	0
2013	44092	Cuervo (El)	1	935
2013	44093	Cuevas de Almudén	1	1520
2013	44094	Cuevas Labradas	1	1315
2013	44096	Ejulve	6	2639
2013	44097	Escorihuela	1	1818
2013	44099	Escucha	5	10220
2013	44100	Estercuel	6	3286
2013	44101	Ferreruela de Huerva	0	0
2013	44102	Fonfría	0	0
2013	44103	Formiche Alto	2	1798
2013	44105	Fórnoles	2	2327
2013	44106	Fortanete	2	2280
2013	44107	Foz-Calanda	3	4186
2013	44108	Fresneda (La)	6	10773
2013	44109	Frías de Albarracín	1	1551
2013	44110	Fuenferrada	1	637
2013	44111	Fuentes Calientes	1	1192
2013	44112	Fuentes Claras	0	0
2013	44113	Fuentes de Rubielos	2	1284
2013	44114	Fuentespalda	4	7027
2013	44115	Galve	2	1746
2013	44116	Gargallo	8	1548
2013	44117	Gea de Albarracín	5	4160
2013	44118	Ginebrosa (La)	4	3241
2013	44119	Griegos	1	1469
2013	44120	Guadalaviar	2	2424
2013	44121	Gúdar	2	791
2013	44122	Híjar	35	29970
2013	44123	Hinojosa de Jarque	2	1551
2013	44124	Hoz de la Vieja (La)	1	811
2013	44125	Huesa del Común	1	883
2013	44126	Iglesuela del Cid (La)	5	5095
2013	44127	Jabaloyas	2	853
2013	44128	Jarque de la Val	1	935
2013	44129	Jatiel	3	813
2013	44130	Jorcas	1	421
2013	44131	Josa	1	390
2013	44132	Lagueruela	0	0
2013	44133	Lanzuela	0	0
2013	44135	Libros	1	1448
2013	44136	Lidón	1	565
2013	44137	Linares de Mora	2	3040
2013	44138	Loscos	0	0
2013	44141	Lledó	2	3746
2013	44142	Maicas	1	390
2013	44143	Manzanera	8	5691
2013	44144	Martín del Río	3	4407
2013	44145	Mas de las Matas	16	20404
2013	44146	Mata de los Olmos (La)	3	4216
2013	44147	Mazaleón	6	12568
2013	44148	Mezquita de Jarque	1	1212
2013	44149	Mirambel	2	1325
2013	44150	Miravete de la Sierra	1	339
2013	44151	Molinos	3	2938
2013	44152	Monforte de Moyuela	0	0
2013	44153	Monreal del Campo	0	0
2013	44154	Monroyo	6	8645
2013	44155	Montalbán	7	13867
2013	44156	Monteagudo del Castillo	1	688
2013	44157	Monterde de Albarracín	1	678
2013	44158	Mora de Rubielos	16	16938
2013	44159	Moscardón	1	657
2013	44160	Mosqueruela	7	6379
2013	44161	Muniesa	4	6707
2013	44163	Noguera de Albarracín	1	1561
2013	44164	Nogueras	0	0
2013	44165	Nogueruelas	2	2250
2013	44167	Obón	1	401
2013	44168	Odón	0	0
2013	44169	Ojos Negros	0	0
2013	44171	Olba	3	2558
2013	44172	Oliete	6	5823
2013	44173	Olmos (Los)	2	1860
2013	44174	Orihuela del Tremedal	5	5875
2013	44175	Orrios	1	1561
2013	44176	Palomar de Arroyos	1	1941
2013	44177	Pancrudo	4	1366
2013	44178	Parras de Castellote (Las)	3	1035
2013	44179	Peñarroya de Tastavins	7	11017
2013	44180	Peracense	0	0
2013	44181	Peralejos	1	853
2013	44182	Perales del Alfambra	2	2763
2013	44183	Pitarque	2	955
2013	44184	Plou	1	493
2013	44185	Pobo (El)	1	1459
2013	44187	Portellada (La)	2	5630
2013	44189	Pozondón	1	729
2013	44190	Pozuel del Campo	0	0
2013	44191	Puebla de Híjar (La)	19	16296
2013	44192	Puebla de Valverde (La)	8	5649
2013	44193	Puertomingalvo	2	1479
2013	44194	Ráfales	3	3524
2013	44195	Rillo	2	1140
2013	44196	Riodeva	1	1777
2013	44197	Ródenas	1	811
2013	44198	Royuela	1	2537
2013	44199	Rubiales	1	627
2013	44200	Rubielos de la Cérida	0	0
2013	44201	Rubielos de Mora	10	7755
2013	44203	Salcedillo	1	103
2013	44204	Saldón	1	288
2013	44205	Samper de Calanda	15	14670
2013	44206	San Agustín	3	1818
2013	44207	San Martín del Río	0	0
2013	44208	Santa Cruz de Nogueras	0	0
2013	44209	Santa Eulalia	8	11525
2013	44210	Sarrión	13	11597
2013	44211	Segura de los Baños	1	411
2013	44212	Seno	3	675
2013	44213	Singra	0	0
2013	44215	Terriente	2	1962
2013	44216	Teruel	117	368149
2013	44217	Toril y Masegoso	1	360
2013	44218	Tormón	1	349
2013	44219	Tornos	0	0
2013	44220	Torralba de los Sisones	0	0
2013	44221	Torrecilla de Alcañiz	6	6706
2013	44222	Torrecilla del Rebollar	0	0
2013	44223	Torre de Arcas	2	1951
2013	44224	Torre de las Arcas	1	308
2013	44225	Torre del Compte	2	3281
2013	44226	Torrelacárcel	1	2054
2013	44227	Torre los Negros	0	0
2013	44228	Torremocha de Jiloca	1	1315
2013	44229	Torres de Albarracín	1	1715
2013	44230	Torrevelilla	4	2986
2013	44231	Torrijas	2	585
2013	44232	Torrijo del Campo	1	3674
2013	44234	Tramacastiel	2	873
2013	44235	Tramacastilla	2	1284
2013	44236	Tronchón	2	1027
2013	44237	Urrea de Gaén	6	8563
2013	44238	Utrillas	16	33260
2013	44239	Valacloche	1	288
2013	44240	Valbona	2	2167
2013	44241	Valdealgorfa	7	9767
2013	44243	Valdecuenca	1	575
2013	44244	Valdelinares	3	1089
2013	44245	Valdeltormo	4	7027
2013	44246	Valderrobres	20	51759
2013	44247	Valjunquera	4	8556
2013	44249	Vallecillo (El)	1	555
2013	44250	Veguillas de la Sierra	1	205
2013	44251	Villafranca del Campo	0	0
2013	44252	Villahermosa del Campo	0	0
2013	44256	Villanueva del Rebollar de la Sierra	1	483
2013	44257	Villar del Cobo	1	2075
2013	44258	Villar del Salz	0	0
2013	44260	Villarluengo	4	2054
2013	44261	Villarquemado	4	9286
2013	44262	Villarroya de los Pinares	3	1674
2013	44263	Villastar	2	4930
2013	44264	Villel	2	3564
2013	44265	Vinaceite	4	5111
2013	44266	Visiedo	1	1489
2013	44267	Vivel del Río Martín	1	883
2013	44268	Zoma (La)	1	226
2013	50001	Abanto	2	1072
2013	50002	Acered	1	2714
2013	50003	Agón	3	4302
2013	50004	Aguarón	2	10087
2013	50005	Aguilón	2	3021
2013	50006	Ainzón	15	31271
2013	50007	Aladrén	1	714
2013	50008	Alagón	84	126337
2013	50009	Alarba	2	1359
2013	50010	Alberite de San Juan	4	2499
2013	50011	Albeta	6	3838
2013	50012	Alborge	1	1046
2013	50013	Alcalá de Ebro	5	5006
2013	50014	Alcalá de Moncayo	4	3644
2013	50015	Alconchel de Ariza	2	760
2013	50016	Aldehuela de Liestos	1	570
2013	50017	Alfajarín	13	27354
2013	50018	Alfamén	5	19139
2013	50019	Alforque	1	762
2013	50020	Alhama de Aragón	7	9489
2013	50021	Almochuel	0	0
2013	50022	Almolda (La)	10	13063
2013	50023	Almonacid de la Cuba	2	1690
2013	50024	Almonacid de la Sierra	3	4973
2013	50025	Almunia de Doña Godina (La)	11	62460
2013	50026	Alpartir	2	3630
2013	50027	Ambel	5	7238
2013	50028	Anento	1	1407
2013	50029	Aniñón	4	6762
2013	50030	Añón de Moncayo	2	4022
2013	50031	Aranda de Moncayo	0	0
2013	50032	Arándiga	2	3250
2013	50033	Ardisa	0	0
2013	50034	Ariza	6	10358
2013	50035	Artieda	1	2822
2013	50036	Asín	0	0
2013	50037	Atea	1	1698
2013	50038	Ateca	7	17720
2013	50039	Azuara	3	4562
2013	50040	Badules	1	1117
2013	50041	Bagüés	0	0
2013	50042	Balconchán	1	156
2013	50043	Bárboles	4	5764
2013	50044	Bardallur	1	2069
2013	50045	Belchite	7	11102
2013	50046	Belmonte de Gracián	2	2009
2013	50047	Berdejo	1	532
2013	50048	Berrueco	1	469
2013	50050	Bijuesca	1	962
2013	50051	Biota	4	10196
2013	50052	Bisimbre	3	2550
2013	50053	Boquiñeni	8	16852
2013	50054	Bordalba	1	599
2013	50055	Borja	75	130261
2013	50056	Botorrita	3	5143
2013	50057	Brea de Aragón	4	12298
2013	50058	Bubierca	1	709
2013	50059	Bujaraloz	24	22535
2013	50060	Bulbuente	6	6053
2013	50061	Bureta	6	6903
2013	50062	Burgo de Ebro (El)	23	11670
2013	50063	Buste (El)	1	1548
2013	50064	Cabañas de Ebro	10	9748
2013	50065	Cabolafuente	1	371
2013	50066	Cadrete	12	31832
2013	50067	Calatayud	68	178749
2013	50068	Calatorao	10	19198
2013	50069	Calcena	0	0
2013	50070	Calmarza	1	650
2013	50071	Campillo de Aragón	2	1283
2013	50072	Carenas	3	1553
2013	50073	Cariñena	14	42490
2013	50074	Caspe	29	83489
2013	50075	Castejón de Alarba	1	802
2013	50076	Castejón de las Armas	1	996
2013	50077	Castejón de Valdejasa	1	2442
2013	50078	Castiliscar	1	2946
2013	50079	Cervera de la Cañada	2	2685
2013	50080	Cerveruela	1	458
2013	50081	Cetina	2	5715
2013	50082	Cimballa	2	996
2013	50083	Cinco Olivas	1	1055
2013	50084	Clarés de Ribota	1	751
2013	50085	Codo	1	1375
2013	50086	Codos	2	2034
2013	50087	Contamina	1	329
2013	50088	Cosuenda	3	4734
2013	50089	Cuarte de Huerva	39	100473
2013	50090	Cubel	1	2089
2013	50091	Cuerlas (Las)	1	614
2013	50092	Chiprana	2	3927
2013	50093	Chodes	1	936
2013	50094	Daroca	8	25555
2013	50095	Ejea de los Caballeros	55	163257
2013	50096	Embid de Ariza	1	439
2013	50098	Encinacorba	2	2843
2013	50099	Épila	12	30221
2013	50100	Erla	1	3801
2013	50101	Escatrón	5	10041
2013	50102	Fabara	5	10600
2013	50104	Farlete	6	9151
2013	50105	Fayón	2	3243
2013	50106	Fayos (Los)	3	2870
2013	50107	Figueruelas	16	23304
2013	50108	Fombuena	1	581
2013	50109	Frago (El)	0	0
2013	50110	Frasno (El)	3	3816
2013	50111	Fréscano	5	5358
2013	50113	Fuendejalón	15	25063
2013	50114	Fuendetodos	4	1154
2013	50115	Fuentes de Ebro	54	96260
2013	50116	Fuentes de Jiloca	2	2364
2013	50117	Gallocanta	1	1720
2013	50118	Gallur	44	50803
2013	50119	Gelsa	7	10395
2013	50120	Godojos	1	363
2013	50121	Gotor	0	0
2013	50122	Grisel	1	1246
2013	50123	Grisén	6	10629
2013	50124	Herrera de los Navarros	2	6433
2013	50125	Ibdes	2	3976
2013	50126	Illueca	8	22541
2013	50128	Isuerre	0	0
2013	50129	Jaraba	3	2997
2013	50130	Jarque de Moncayo	1	3638
2013	50131	Jaulín	2	2697
2013	50132	Joyosa (La)	16	16499
2013	50133	Lagata	1	906
2013	50134	Langa del Castillo	1	1575
2013	50135	Layana	0	0
2013	50136	Lécera	5	5078
2013	50137	Leciñena	10	27922
2013	50138	Lechón	1	581
2013	50139	Letux	2	2710
2013	50140	Litago	4	3286
2013	50141	Lituénigo	3	2266
2013	50142	Lobera de Onsella	0	0
2013	50143	Longares	5	10646
2013	50144	Longás	0	0
2013	50146	Lucena de Jalón	1	1713
2013	50147	Luceni	15	18421
2013	50148	Luesia	2	3478
2013	50149	Luesma	1	558
2013	50150	Lumpiaque	3	5865
2013	50151	Luna	2	7840
2013	50152	Maella	8	16774
2013	50153	Magallón	18	31116
2013	50154	Mainar	1	1754
2013	50155	Malanquilla	1	1038
2013	50156	Maleján	5	8372
2013	50157	Malón	8	7100
2013	50159	Maluenda	3	9480
2013	50160	Mallén	51	95667
2013	50161	Manchones	1	1463
2013	50162	Mara	2	1604
2013	50163	María de Huerva	18	50894
2013	50164	Mediana de Aragón	0	0
2013	50165	Mequinenza	11	30722
2013	50166	Mesones de Isuela	0	0
2013	50167	Mezalocha	2	2498
2013	50168	Mianos	1	1254
2013	50169	Miedes de Aragón	2	3866
2013	50170	Monegrillo	9	9920
2013	50171	Moneva	2	785
2013	50172	Monreal de Ariza	2	1908
2013	50173	Monterde	2	1427
2013	50174	Montón	2	1123
2013	50175	Morata de Jalón	7	8061
2013	50176	Morata de Jiloca	2	2364
2013	50177	Morés	3	3394
2013	50178	Moros	2	3723
2013	50179	Moyuela	2	1865
2013	50180	Mozota	2	1034
2013	50181	Muel	9	16403
2013	50182	Muela (La)	40	52479
2013	50183	Munébrega	3	3968
2013	50184	Murero	1	1564
2013	50185	Murillo de Gállego	4	6334
2013	50186	Navardún	0	0
2013	50187	Nigüella	1	625
2013	50188	Nombrevilla	1	391
2013	50189	Nonaspe	4	8987
2013	50190	Novallas	14	17901
2013	50191	Novillas	12	15507
2013	50192	Nuévalos	3	2955
2013	50193	Nuez de Ebro	14	10208
2013	50194	Olvés	1	988
2013	50195	Orcajo	1	525
2013	50196	Orera	1	1140
2013	50197	Orés	0	0
2013	50198	Oseja	0	0
2013	50199	Osera de Ebro	4	5437
2013	50200	Paniza	2	9017
2013	50201	Paracuellos de Jiloca	2	4955
2013	50202	Paracuellos de la Ribera	1	1452
2013	50203	Pastriz	13	16517
2013	50204	Pedrola	41	66632
2013	50205	Pedrosas (Las)	0	0
2013	50206	Perdiguera	13	13790
2013	50207	Piedratajada	0	0
2013	50208	Pina de Ebro	12	23351
2013	50209	Pinseque	42	64799
2013	50210	Pintanos (Los)	0	0
2013	50211	Plasencia de Jalón	1	2458
2013	50212	Pleitas	1	917
2013	50213	Plenas	1	879
2013	50214	Pomer	0	0
2013	50215	Pozuel de Ariza	1	186
2013	50216	Pozuelo de Aragón	6	8423
2013	50217	Pradilla de Ebro	6	11053
2013	50218	Puebla de Albortón	1	859
2013	50219	Puebla de Alfindén (La)	20	67846
2013	50220	Puendeluna	0	0
2013	50221	Purujosa	0	0
2013	50222	Quinto	9	18406
2013	50223	Remolinos	12	20325
2013	50224	Retascón	1	782
2013	50225	Ricla	6	20300
2013	50227	Romanos	1	1351
2013	50228	Rueda de Jalón	1	2197
2013	50229	Ruesca	1	633
2013	50230	Sádaba	7	14986
2013	50231	Salillas de Jalón	1	2375
2013	50232	Salvatierra de Esca	6	6585
2013	50233	Samper del Salz	1	812
2013	50234	San Martín de la Virgen de Moncayo	3	5608
2013	50235	San Mateo de Gállego	23	37518
2013	50236	Santa Cruz de Grío	1	942
2013	50237	Santa Cruz de Moncayo	3	2511
2013	50238	Santa Eulalia de Gállego	1	3888
2013	50239	Santed	1	726
2013	50240	Sástago	7	11219
2013	50241	Saviñán	5	6323
2013	50242	Sediles	1	895
2013	50243	Sestrica	1	2672
2013	50244	Sierra de Luna	0	0
2013	50245	Sigüés	4	3794
2013	50246	Sisamón	1	338
2013	50247	Sobradiel	9	18139
2013	50248	Sos del Rey Católico	2	6139
2013	50249	Tabuenca	5	9969
2013	50250	Talamantes	2	1546
2013	50251	Tarazona	57	208651
2013	50252	Tauste	22	70149
2013	50253	Terrer	2	4010
2013	50254	Tierga	0	0
2013	50255	Tobed	2	1942
2013	50256	Torralba de los Frailes	1	1005
2013	50257	Torralba de Ribota	2	1731
2013	50258	Torralbilla	1	625
2013	50259	Torrehermosa	1	675
2013	50260	Torrelapaja	1	329
2013	50261	Torrellas	8	5476
2013	50262	Torres de Berrellén	20	26812
2013	50263	Torrijo de la Cañada	2	2372
2013	50264	Tosos	2	2688
2013	50265	Trasmoz	1	1435
2013	50266	Trasobares	0	0
2013	50267	Uncastillo	2	6946
2013	50268	Undués de Lerda	0	0
2013	50269	Urrea de Jalón	1	2522
2013	50270	Urriés	0	0
2013	50271	Used	2	3395
2013	50272	Utebo	52	193761
2013	50273	Valdehorna	1	369
2013	50274	Val de San Martín	1	860
2013	50275	Valmadrid	2	745
2013	50276	Valpalmas	0	0
2013	50277	Valtorres	1	853
2013	50278	Velilla de Ebro	3	2153
2013	50279	Velilla de Jiloca	2	971
2013	50280	Vera de Moncayo	11	7515
2013	50281	Vierlas	2	1850
2013	50282	Vilueña (La)	1	937
2013	50283	Villadoz	1	972
2013	50284	Villafeliche	2	1764
2013	50285	Villafranca de Ebro	4	10099
2013	50286	Villalba de Perejil	1	920
2013	50287	Villalengua	2	3259
2013	50288	Villanueva de Gállego	26	54780
2013	50289	Villanueva de Jiloca	1	670
2013	50290	Villanueva de Huerva	5	6649
2013	50291	Villar de los Navarros	1	1273
2013	50292	Villarreal de Huerva	1	2569
2013	50293	Villarroya de la Sierra	3	4668
2013	50294	Villarroya del Campo	1	871
2013	50295	Vistabella	0	0
2013	50296	Zaida (La)	4	4422
2013	50297	Zaragoza	1782	13774973
2013	50298	Zuera	49	91930
2013	50901	Biel	0	0
2013	50902	Marracos	0	0
2013	50903	Villamayor de Gállego	14	35930
2014	22001	Abiego	0	0
2014	22002	Abizanda	2	3095
2014	22003	Adahuesca	0	0
2014	22004	Agüero	2	4525
2014	22006	Aísa	17	10981
2014	22007	Albalate de Cinca	28	19969
2014	22008	Albalatillo	8	4486
2014	22009	Albelda	3	14571
2014	22011	Albero Alto	1	3710
2014	22012	Albero Bajo	4	2597
2014	22013	Alberuela de Tubo	9	7276
2014	22014	Alcalá de Gurrea	4	8356
2014	22015	Alcalá del Obispo	3	10679
2014	22016	Alcampell	3	13287
2014	22017	Alcolea de Cinca	29	17987
2014	22018	Alcubierre	10	8929
2014	22019	Alerre	2	6425
2014	22020	Alfántega	5	2238
2014	22021	Almudévar	19	75838
2014	22022	Almunia de San Juan	16	10600
2014	22023	Almuniente	19	11547
2014	22024	Alquézar	0	0
2014	22025	Altorricón	5	26555
2014	22027	Angüés	3	12640
2014	22028	Ansó	10	13484
2014	22029	Antillón	1	4706
2014	22032	Aragüés del Puerto	2	3861
2014	22035	Arén	16	9263
2014	22036	Argavieso	1	3379
2014	22037	Arguis	4	3891
2014	22039	Ayerbe	7	33515
2014	22040	Azanuy-Alins	2	3322
2014	22041	Azara	0	0
2014	22042	Azlor	0	0
2014	22043	Baells	2	2000
2014	22044	Bailo	7	9080
2014	22045	Baldellou	1	1890
2014	22046	Ballobar	7	11452
2014	22047	Banastás	2	8959
2014	22048	Barbastro	39	252602
2014	22049	Barbués	2	1910
2014	22050	Barbuñales	0	0
2014	22051	Bárcabo	6	2489
2014	22052	Belver de Cinca	7	17649
2014	22053	Benabarre	26	34268
2014	22054	Benasque	55	62371
2014	22055	Berbegal	2	5651
2014	22057	Bielsa	5	10823
2014	22058	Bierge	0	0
2014	22059	Biescas	50	47301
2014	22060	Binaced	35	24782
2014	22061	Binéfar	40	173756
2014	22062	Bisaurri	6	5512
2014	22063	Biscarrués	1	6637
2014	22064	Blecua y Torres	2	6365
2014	22066	Boltaña	12	23184
2014	22067	Bonansa	2	2444
2014	22068	Borau	1	2594
2014	22069	Broto	7	11538
2014	22072	Caldearenas	11	6395
2014	22074	Campo	16	12105
2014	22075	Camporrells	1	3028
2014	22076	Canal de Berdún	9	11614
2014	22077	Candasnos	5	4631
2014	22078	Canfranc	14	17255
2014	22079	Capdesaso	3	3799
2014	22080	Capella	8	10542
2014	22081	Casbas de Huesca	3	9231
2014	22082	Castejón del Puente	2	5122
2014	22083	Castejón de Monegros	9	13114
2014	22084	Castejón de Sos	25	20771
2014	22085	Castelflorite	4	2898
2014	22086	Castiello de Jaca	6	7511
2014	22087	Castigaleu	1	2898
2014	22088	Castillazuelo	0	0
2014	22089	Castillonroy	1	6276
2014	22090	Colungo	0	0
2014	22094	Chalamera	1	1499
2014	22095	Chía	2	2841
2014	22096	Chimillas	5	11282
2014	22099	Esplús	3	12332
2014	22102	Estada	0	0
2014	22103	Estadilla	2	12432
2014	22105	Estopiñán del Castillo	7	4092
2014	22106	Fago	1	814
2014	22107	Fanlo	0	0
2014	22109	Fiscal	4	8096
2014	22110	Fonz	30	15780
2014	22111	Foradada del Toscar	7	5598
2014	22112	Fraga	62	196844
2014	22113	Fueva (La)	2	13378
2014	22114	Gistaín	1	3117
2014	22115	Grado (El)	2	6576
2014	22116	Grañén	48	42090
2014	22117	Graus	89	99821
2014	22119	Gurrea de Gállego	14	49080
2014	22122	Hoz de Jaca	3	2232
2014	22124	Huerto	7	5473
2014	22125	Huesca	434	1581255
2014	22126	Ibieca	1	3650
2014	22127	Igriés	8	20362
2014	22128	Ilche	0	0
2014	22129	Isábena	11	8439
2014	22130	Jaca	75	343320
2014	22131	Jasa	4	3077
2014	22133	Labuerda	2	3377
2014	22135	Laluenga	0	0
2014	22136	Lalueza	22	21914
2014	22137	Lanaja	17	28761
2014	22139	Laperdiguera	0	0
2014	22141	Lascellas-Ponzano	0	0
2014	22142	Lascuarre	4	4063
2014	22143	Laspaúles	11	8979
2014	22144	Laspuña	2	6342
2014	22149	Loarre	3	10890
2014	22150	Loporzano	5	16501
2014	22151	Loscorrales	1	3198
2014	22155	Monesma y Cajigar	1	2643
2014	22156	Monflorite-Lascasas	5	9171
2014	22157	Montanuy	31	7189
2014	22158	Monzón	55	243334
2014	22160	Naval	0	0
2014	22162	Novales	2	5520
2014	22163	Nueno	6	16833
2014	22164	Olvena	0	0
2014	22165	Ontiñena	3	7763
2014	22167	Osso de Cinca	5	10682
2014	22168	Palo	1	498
2014	22170	Panticosa	35	23077
2014	22172	Peñalba	12	15454
2014	22173	Peñas de Riglos (Las)	6	8085
2014	22174	Peralta de Alcofea	2	8117
2014	22175	Peralta de Calasanz	2	4404
2014	22176	Peraltilla	0	0
2014	22177	Perarrúa	3	3040
2014	22178	Pertusa	1	3741
2014	22181	Piracés	2	3077
2014	22182	Plan	3	6754
2014	22184	Poleñino	14	4615
2014	22186	Pozán de Vero	0	0
2014	22187	Puebla de Castro (La)	7	11792
2014	22188	Puente de Montañana	5	3666
2014	22189	Puértolas	2	4632
2014	22190	Pueyo de Araguás (El)	1	3312
2014	22193	Pueyo de Santa Cruz	8	5724
2014	22195	Quicena	2	8990
2014	22197	Robres	11	12492
2014	22199	Sabiñánigo	159	305554
2014	22200	Sahún	10	9263
2014	22201	Salas Altas	0	0
2014	22202	Salas Bajas	0	0
2014	22203	Salillas	1	3077
2014	22204	Sallent de Gállego	65	44948
2014	22205	San Esteban de Litera	1	9194
2014	22206	Sangarrén	6	4593
2014	22207	San Juan de Plan	2	3420
2014	22208	Santa Cilia	9	6214
2014	22209	Santa Cruz de la Serós	5	5762
2014	22212	Santaliestra y San Quílez	3	2586
2014	22213	Sariñena	99	92786
2014	22214	Secastilla	5	4490
2014	22215	Seira	8	4035
2014	22217	Sena	11	11376
2014	22218	Senés de Alcubierre	2	1095
2014	22220	Sesa	2	6275
2014	22221	Sesué	5	3438
2014	22222	Siétamo	6	20000
2014	22223	Sopeira	5	3126
2014	22225	Tamarite de Litera	13	66544
2014	22226	Tardienta	34	21335
2014	22227	Tella-Sin	3	5498
2014	22228	Tierz	6	21901
2014	22229	Tolva	5	4177
2014	22230	Torla-Ordesa	6	6321
2014	22232	Torralba de Aragón	5	2297
2014	22233	Torre la Ribera	11	3211
2014	22234	Torrente de Cinca	8	16468
2014	22235	Torres de Alcanadre	0	0
2014	22236	Torres de Barbués	9	6503
2014	22239	Tramaced	1	2866
2014	22242	Valfarta	2	1674
2014	22243	Valle de Bardají	4	1108
2014	22244	Valle de Lierp	5	1676
2014	22245	Velilla de Cinca	2	5932
2014	22246	Beranuy	4	2813
2014	22247	Viacamp y Litera	3	1222
2014	22248	Vicién	1	3741
2014	22249	Villanova	6	4262
2014	22250	Villanúa	14	14691
2014	22251	Villanueva de Sigena	10	9508
2014	22252	Yebra de Basa	2	4404
2014	22253	Yésero	1	1900
2014	22254	Zaidín	9	23846
2014	22901	Valle de Hecho	15	27874
2014	22902	Puente la Reina de Jaca	6	8567
2014	22903	San Miguel del Cinca	24	13654
2014	22904	Sotonera (La)	11	30709
2014	22905	Lupiñén-Ortilla	4	11282
2014	22906	Santa María de Dulcis	0	0
2014	22907	Aínsa-Sobrarbe	20	48705
2014	22908	Hoz y Costeán	0	0
2014	22909	Vencillón	1	8112
2014	44001	Ababuj	1	657
2014	44002	Abejuela	2	394
2014	44003	Aguatón	1	192
2014	44004	Aguaviva	7	10226
2014	44005	Aguilar del Alfambra	1	758
2014	44006	Alacón	6	3999
2014	44007	Alba	1	2173
2014	44008	Albalate del Arzobispo	25	32551
2014	44009	Albarracín	6	11045
2014	44010	Albentosa	2	2991
2014	44011	Alcaine	1	697
2014	44012	Alcalá de la Selva	6	4618
2014	44013	Alcañiz	43	177306
2014	44014	Alcorisa	37	54740
2014	44016	Alfambra	5	5901
2014	44017	Aliaga	5	3648
2014	44018	Almohaja	1	212
2014	44019	Alobras	1	798
2014	44020	Alpeñés	1	192
2014	44021	Allepuz	2	1203
2014	44022	Alloza	9	8717
2014	44023	Allueva	0	0
2014	44024	Anadón	1	232
2014	44025	Andorra	66	108188
2014	44026	Arcos de las Salinas	2	970
2014	44027	Arens de Lledó	3	5148
2014	44028	Argente	1	2274
2014	44029	Ariño	15	10050
2014	44031	Azaila	8	1970
2014	44032	Bádenas	0	0
2014	44033	Báguena	1	1993
2014	44034	Bañón	1	920
2014	44035	Barrachina	1	835
2014	44036	Bea	0	0
2014	44037	Beceite	12	14341
2014	44038	Belmonte de San José	3	1829
2014	44039	Bello	1	1411
2014	44040	Berge	3	3925
2014	44041	Bezas	1	758
2014	44042	Blancas	1	886
2014	44043	Blesa	1	1192
2014	44044	Bordón	2	1213
2014	44045	Bronchales	4	4659
2014	44046	Bueña	0	0
2014	44047	Burbáguena	2	1660
2014	44048	Cabra de Mora	2	667
2014	44049	Calaceite	18	26480
2014	44050	Calamocha	19	25486
2014	44051	Calanda	47	61745
2014	44052	Calomarde	1	849
2014	44053	Camañas	1	1283
2014	44054	Camarena de la Sierra	0	0
2014	44055	Camarillas	1	1112
2014	44056	Caminreal	6	4087
2014	44059	Cantavieja	7	7316
2014	44060	Cañada de Benatanduz	1	384
2014	44061	Cañada de Verich (La)	2	1470
2014	44062	Cañada Vellida	1	384
2014	44063	Cañizar del Olivar	1	990
2014	44064	Cascante del Río	1	808
2014	44065	Castejón de Tornos	0	0
2014	44066	Castel de Cabra	1	1324
2014	44067	Castelnou	3	2415
2014	44068	Castelserás	13	13024
2014	44070	Castellar (El)	2	627
2014	44071	Castellote	15	7902
2014	44074	Cedrillas	7	6366
2014	44075	Celadas	3	4083
2014	44076	Cella	11	29164
2014	44077	Cerollera (La)	2	1626
2014	44080	Codoñera (La)	7	5754
2014	44082	Corbalán	1	1101
2014	44084	Cortes de Aragón	1	576
2014	44085	Cosa	0	0
2014	44086	Cretas	13	14293
2014	44087	Crivillén	5	993
2014	44088	Cuba (La)	2	475
2014	44089	Cubla	1	616
2014	44090	Cucalón	1	621
2014	44092	Cuervo (El)	1	990
2014	44093	Cuevas de Almudén	1	1425
2014	44094	Cuevas Labradas	1	1364
2014	44096	Ejulve	6	2666
2014	44097	Escorihuela	1	1637
2014	44099	Escucha	6	10136
2014	44100	Estercuel	6	3411
2014	44101	Ferreruela de Huerva	0	0
2014	44102	Fonfría	0	0
