Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2007,0	4	NC	No consta	Mujeres	22125	Huesca
2007,0	1	NC	No consta	Mujeres	22130	Jaca
2007,0	1	NC	No consta	Mujeres	22158	Monzón
2007,0	2	NC	No consta	Mujeres	44216	Teruel
2007,0	1	NC	No consta	Mujeres	50067	Calatayud
2007,0	2	NC	No consta	Mujeres	50089	Cuarte de Huerva
2007,0	1	NC	No consta	Mujeres	50095	Ejea de los Caballeros
2007,0	1	NC	No consta	Mujeres	50251	Tarazona
2007,0	1	NC	No consta	Mujeres	50252	Tauste
2007,0	55	NC	No consta	Mujeres	50297	Zaragoza
2006,0	1	0	Fuerzas armadas	Hombres	22048	Barbastro
2006,0	2	0	Fuerzas armadas	Hombres	22130	Jaca
2006,0	2	0	Fuerzas armadas	Hombres	50067	Calatayud
2006,0	1	0	Fuerzas armadas	Hombres	50095	Ejea de los Caballeros
2006,0	1	0	Fuerzas armadas	Hombres	50182	Muela (La)
2006,0	3	0	Fuerzas armadas	Hombres	50272	Utebo
2006,0	17	0	Fuerzas armadas	Hombres	50297	Zaragoza
2006,0	1	0	Fuerzas armadas	Mujeres	22125	Huesca
2006,0	2	0	Fuerzas armadas	Mujeres	44216	Teruel
2006,0	1	0	Fuerzas armadas	Mujeres	50272	Utebo
2006,0	10	0	Fuerzas armadas	Mujeres	50297	Zaragoza
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22048	Barbastro
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22061	Binéfar
2006,0	3	1	Dirección de las empresas y de las administraciones públicas	Hombres	22112	Fraga
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22125	Huesca
2006,0	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	44216	Teruel
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50089	Cuarte de Huerva
2006,0	19	1	Dirección de las empresas y de las administraciones públicas	Hombres	50297	Zaragoza
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44216	Teruel
2006,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50182	Muela (La)
2006,0	4	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50297	Zaragoza
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22048	Barbastro
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22112	Fraga
2006,0	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2006,0	10	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50008	Alagón
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50074	Caspe
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50089	Cuarte de Huerva
2006,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50163	María de Huerva
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50182	Muela (La)
2006,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2006,0	64	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22112	Fraga
2006,0	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22130	Jaca
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2006,0	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2006,0	5	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2006,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2006,0	102	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2006,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	22061	Binéfar
2006,0	14	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2006,0	2	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	44025	Andorra
2006,0	7	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	50008	Alagón
2006,0	2	3	Técnicos y profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2006,0	3	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2006,0	7	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2006,0	4	3	Técnicos y profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	50163	María de Huerva
2006,0	2	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2006,0	17	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	50251	Tarazona
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	50252	Tauste
2006,0	5	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2006,0	168	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2006,0	1	3	Técnicos y profesionales de apoyo	Hombres	50298	Zuera
2006,0	3	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22061	Binéfar
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2006,0	6	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2006,0	7	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2006,0	3	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22199	Sabiñánigo
2006,0	5	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2006,0	4	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2006,0	6	3	Técnicos y profesionales de apoyo	Mujeres	50008	Alagón
2006,0	2	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2006,0	6	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50074	Caspe
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2006,0	2	3	Técnicos y profesionales de apoyo	Mujeres	50095	Ejea de los Caballeros
2006,0	2	3	Técnicos y profesionales de apoyo	Mujeres	50182	Muela (La)
2006,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50252	Tauste
2006,0	2	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2006,0	153	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2006,0	3	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2006,0	4	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2006,0	2	4	Empleados de tipo administrativo	Hombres	22112	Fraga
2006,0	8	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2006,0	1	4	Empleados de tipo administrativo	Hombres	22158	Monzón
2006,0	2	4	Empleados de tipo administrativo	Hombres	22199	Sabiñánigo
2006,0	6	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2006,0	1	4	Empleados de tipo administrativo	Hombres	50025	Almunia de Doña Godina (La)
2006,0	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2006,0	4	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2006,0	2	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2006,0	3	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2006,0	2	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2006,0	90	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2006,0	3	4	Empleados de tipo administrativo	Hombres	50298	Zuera
2006,0	5	4	Empleados de tipo administrativo	Mujeres	22048	Barbastro
2006,0	2	4	Empleados de tipo administrativo	Mujeres	22061	Binéfar
2006,0	2	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2006,0	20	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2006,0	4	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2006,0	1	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2006,0	3	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2006,0	7	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2006,0	5	4	Empleados de tipo administrativo	Mujeres	50008	Alagón
2006,0	1	4	Empleados de tipo administrativo	Mujeres	50025	Almunia de Doña Godina (La)
2006,0	6	4	Empleados de tipo administrativo	Mujeres	50067	Calatayud
2006,0	4	4	Empleados de tipo administrativo	Mujeres	50089	Cuarte de Huerva
2006,0	1	4	Empleados de tipo administrativo	Mujeres	50163	María de Huerva
2006,0	2	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2006,0	6	4	Empleados de tipo administrativo	Mujeres	50219	Puebla de Alfindén (La)
2006,0	4	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2006,0	211	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2006,0	1	4	Empleados de tipo administrativo	Mujeres	50298	Zuera
2006,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2006,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2006,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2006,0	30	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2006,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2006,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2006,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2006,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2006,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44025	Andorra
2006,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
2006,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50008	Alagón
2006,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50067	Calatayud
2006,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50074	Caspe
2006,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50089	Cuarte de Huerva
2006,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50095	Ejea de los Caballeros
2006,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50219	Puebla de Alfindén (La)
2006,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50251	Tarazona
2006,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50252	Tauste
2006,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50272	Utebo
2006,0	412	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50297	Zaragoza
2006,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50298	Zuera
2006,0	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22048	Barbastro
2006,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22061	Binéfar
2006,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22112	Fraga
2006,0	81	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22125	Huesca
2006,0	31	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22130	Jaca
2006,0	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22158	Monzón
2006,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22199	Sabiñánigo
2006,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44013	Alcañiz
2006,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44025	Andorra
2006,0	56	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44216	Teruel
2006,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50008	Alagón
2006,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50025	Almunia de Doña Godina (La)
2006,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50067	Calatayud
2006,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50074	Caspe
2006,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50089	Cuarte de Huerva
2006,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50095	Ejea de los Caballeros
2006,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50163	María de Huerva
2006,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50182	Muela (La)
2006,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50219	Puebla de Alfindén (La)
2006,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50251	Tarazona
2006,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50252	Tauste
2006,0	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50272	Utebo
2006,0	1029	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50297	Zaragoza
2006,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50298	Zuera
2006,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22048	Barbastro
2006,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22061	Binéfar
2006,0	8	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22112	Fraga
2006,0	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22125	Huesca
2006,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22130	Jaca
2006,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22158	Monzón
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22199	Sabiñánigo
2006,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44013	Alcañiz
2006,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44216	Teruel
2006,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50008	Alagón
2006,0	8	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50025	Almunia de Doña Godina (La)
2006,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50067	Calatayud
2006,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50074	Caspe
2006,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50089	Cuarte de Huerva
2006,0	29	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50095	Ejea de los Caballeros
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50163	María de Huerva
2006,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50251	Tarazona
2006,0	12	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50252	Tauste
2006,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50272	Utebo
2006,0	40	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50297	Zaragoza
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50298	Zuera
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22048	Barbastro
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22125	Huesca
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22199	Sabiñánigo
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	44216	Teruel
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50025	Almunia de Doña Godina (La)
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50067	Calatayud
2006,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50074	Caspe
2006,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50095	Ejea de los Caballeros
2006,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50297	Zaragoza
2006,0	114	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22048	Barbastro
2006,0	113	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22061	Binéfar
2006,0	118	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22112	Fraga
2006,0	395	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22125	Huesca
2006,0	103	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22130	Jaca
2006,0	166	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22158	Monzón
2006,0	71	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22199	Sabiñánigo
2006,0	76	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44013	Alcañiz
2006,0	55	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44025	Andorra
2006,0	127	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44216	Teruel
2006,0	27	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50008	Alagón
2006,0	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50025	Almunia de Doña Godina (La)
2006,0	62	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50067	Calatayud
2006,0	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50074	Caspe
2006,0	185	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50089	Cuarte de Huerva
2006,0	138	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50095	Ejea de los Caballeros
2006,0	47	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50163	María de Huerva
2006,0	82	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50182	Muela (La)
2006,0	128	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50219	Puebla de Alfindén (La)
2006,0	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50251	Tarazona
2006,0	72	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50252	Tauste
2006,0	159	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50272	Utebo
2006,0	2923	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50297	Zaragoza
2006,0	90	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50298	Zuera
2006,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22048	Barbastro
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22061	Binéfar
2006,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22112	Fraga
2006,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22125	Huesca
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22158	Monzón
2006,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22199	Sabiñánigo
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44013	Alcañiz
2006,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44025	Andorra
2006,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44216	Teruel
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50008	Alagón
2006,0	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50025	Almunia de Doña Godina (La)
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50067	Calatayud
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50089	Cuarte de Huerva
2006,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50095	Ejea de los Caballeros
2006,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50163	María de Huerva
2006,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50182	Muela (La)
2006,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50219	Puebla de Alfindén (La)
2006,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50251	Tarazona
2006,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50252	Tauste
2006,0	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50272	Utebo
2006,0	95	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50297	Zaragoza
2006,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50298	Zuera
2006,0	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2006,0	31	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2006,0	57	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2006,0	141	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2006,0	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2006,0	72	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2006,0	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2006,0	44	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2006,0	26	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2006,0	59	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2006,0	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2006,0	19	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2006,0	46	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2006,0	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2006,0	112	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2006,0	54	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2006,0	31	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2006,0	104	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2006,0	162	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2006,0	33	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2006,0	15	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2006,0	83	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2006,0	1755	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
